Date,USDJPY,EURUSD,GBPUSD,USDCNH,EURJPY,AUDUSD,EURGBP,EURCHF,USDCAD,AUDCAD,CADJPY,EURCAD,CADCHF,GBPJPY,AUDJPY,CHFJPY,AUDCHF,EURAUD,GBPAUD
01/20/2022,-0.725,-0.18,-0.625,0.0925,-0.88,-0.79,0.495,-0.105,0.575,-0.1225,-1.17,0.45,-1.13,-1.175,-1.5675,-0.4175,-0.3875,0.61,0.24
01/19/2022,-0.675,-0.23,-0.64,0.0925,-0.8575,-0.81,0.5675,-0.08,0.575,-0.1775,-1.15,0.4725,-1.15,-1.19,-1.585,-0.405,-0.4125,0.6175,0.255
01/18/2022,-0.66,-0.25,-0.665,0.0775,-0.835,-0.8,0.57,-0.085,0.58,-0.1725,-1.14,0.4,-1.15,-1.19,-1.58,-0.3825,-0.5025,0.6225,0.235
01/17/2022,-0.73,-0.16,-0.58,0.1125,-0.825,-0.75,0.5175,-0.065,0.54,-0.1775,-1.09,0.475,-1.1,-1.13,-1.59,-0.4275,-0.5325,0.6125,0.25
,,,,,,,,,,,,,,,,,,,
01/14/2022,-0.825,-0.145,-0.5175,0.1275,-0.895,-0.75,0.515,-0.06,0.555,-0.205,-1.16,0.4625,-1.11,-1.1775,-1.4625,-0.45,-0.5175,0.6525,0.245
01/13/2022,-0.6475,-0.075,-0.515,0.21,-0.63,-0.665,0.5,-0.0625,0.48,-0.16,-1.02,0.455,-1.06,-1.065,-1.34,-0.3475,-0.4475,0.605,0.245
01/12/2022,-0.5725,-0.0875,-0.51,0.24,-0.59,-0.675,0.49,-0.105,0.47,-0.175,-0.97,0.415,-1.04,-1.01,-1.375,-0.305,-0.5225,0.585,0.225
01/11/2022,-0.53,-0.1525,-0.515,0.275,-0.6525,-0.755,0.505,-0.11,0.635,-0.1375,-1.02,0.49,-1.13,-1.01,-1.48,-0.305,-0.5125,0.6075,0.25
01/10/2022,-0.5675,-0.1975,-0.555,0.34,-0.69,-0.815,0.5175,-0.2,0.685,-0.15,-1.06,0.4025,-1.18,-1.0475,-1.5125,-0.2675,-0.5125,0.63,0.27
,,,,,,,,,,,,,,,,,,,
01/07/2022,-0.46,-0.175,-0.58,0.355,-0.5625,-0.77,0.565,-0.2325,0.665,-0.14,-1.04,0.4475,-1.16,-1.0125,-1.44,-0.23,-0.545,0.645,0.28
01/06/2022,-0.4025,-0.1725,-0.595,0.345,-0.575,-0.77,0.6,-0.26,0.69,-0.11,-1.05,0.475,-1.14,-1.0325,-1.405,-0.175,-0.54,0.645,0.24
01/05/2022,-0.2875,-0.16,-0.595,0.26,-0.5125,-0.595,0.595,-0.3175,0.66,-0.055,-0.92,0.48,-1.12,-0.9825,-1.18,-0.135,-0.545,0.5625,0.175
01/04/2022,-0.2625,-0.15,-0.645,0.25,-0.5675,-0.605,0.6375,-0.39,0.755,-0.055,-1,0.5025,-1.16,-1.0325,-1.185,-0.14,-0.58,0.57,0.185
01/03/2022,-0.5025,-0.15,-0.6725,0.29,-0.71,-0.64,0.785,-0.39,0.7775,-0.04,-1.17,0.52,-1.17,-1.1525,-1.375,-0.22,-0.5825,0.585,0.175
,,,,,,,,,,,,,,,,,,,
12/31/2021,-0.545,-0.1,-0.65,0.3,-0.6725,-0.64,0.7475,-0.3775,0.825,-0.035,-1.2,0.545,-1.1,-1.17,-1.36,-0.18,-0.645,0.61,0.19
12/30/2021,-0.5525,-0.055,-0.665,0.35,-0.6625,-0.655,0.7775,-0.3675,0.87,-0.0025,-1.27,0.645,-1.32,-1.1825,-1.39,-0.195,-0.6375,0.61,0.21
12/29/2021,-0.55,-0.045,-0.6675,0.35,-0.685,-0.635,0.8725,-0.4025,0.9725,0.02,-1.3,0.6775,-1.36,-1.1825,-1.425,-0.26,-0.62,0.6,0.2
12/28/2021,-0.5375,-0.025,-0.6725,0.375,-0.6975,-0.6725,0.8825,-0.4025,1.0075,0.0075,-1.39,0.805,-1.53,-1.18,-1.4925,-0.265,-0.715,0.6375,0.215
12/27/2021,-0.565,-0.025,-0.67,0.37,-0.7125,-0.735,0.8925,-0.3775,1.025,-0.0125,-1.32,0.79,-1.53,-1.1925,-1.61,-0.2575,-0.67,0.675,0.235
,,,,,,,,,,,,,,,,,,,
12/24/2021,-0.5625,-0.025,-0.6775,0.38,-0.7025,-0.705,0.8775,-0.375,0.9875,-0.005,-1.24,0.7725,-1.49,-1.195,-1.635,-0.255,-0.7075,0.6775,0.245
12/23/2021,-0.555,-0.0275,-0.675,0.3775,-0.7075,-0.79,0.8625,-0.3225,1,-0.04,-1.23,0.8025,-1.53,-1.2175,-1.6875,-0.2575,-0.7625,0.725,0.255
12/22/2021,-0.6575,-0.0075,-0.7075,0.3675,-0.7025,-0.8775,0.9375,-0.3475,1.05,-0.04,-1.36,0.84,-1.56,-1.23,-1.765,-0.3025,-0.765,0.75,0.28
12/21/2021,-0.6875,-0.02,-0.705,0.3675,-0.75,-0.955,0.9825,-0.355,1.065,-0.07,-1.37,0.8125,-1.54,-1.205,-1.83,-0.3275,-0.8,0.7875,0.3
12/20/2021,-0.8175,-0.0175,-0.7725,0.3675,-0.8175,-0.99,0.975,-0.35,1.07,-0.09,-1.53,0.84,-1.52,-1.285,-1.9025,-0.465,-0.815,0.805,0.315
,,,,,,,,,,,,,,,,,,,
12/17/2021,-0.7425,0.0025,-0.6875,0.3275,-0.8,-0.9275,0.8225,-0.4175,0.9625,-0.12,-1.51,0.74,-1.39,-1.22,-1.7975,-0.4625,-0.785,0.79,0.325
12/16/2021,-0.5975,0.0175,-0.625,0.325,-0.66,-0.915,0.84,-0.4275,0.945,-0.1,-1.42,0.7475,-1.48,-1.165,-1.6675,-0.3925,-0.8,0.7725,0.305
12/15/2021,-0.6625,-0.0025,-0.82,0.3275,-0.75,-1.025,0.965,-0.4625,1.025,-0.0125,-1.53,0.79,-1.49,-1.25,-1.855,-0.475,-0.8625,0.83,0.3
12/14/2021,-0.7525,-0.0275,-0.86,0.325,-0.785,-1.0825,1,-0.4425,1.005,-0.1,-1.44,0.795,-1.47,-1.345,-2.085,-0.5125,-0.94,0.8475,0.305
12/13/2021,-0.7375,-0.0875,-0.87,0.335,-0.8,-1.07,0.985,-0.5025,0.995,-0.0825,-1.46,0.765,-1.47,-1.38,-2.0625,-0.4675,-0.94,0.805,0.29
,,,,,,,,,,,,,,,,,,,
12/10/2021,-0.7425,-0.0825,-0.885,0.3175,-0.79,-1.16,0.9825,-0.49,0.915,-0.155,-1.35,0.695,-1.42,-1.375,-2.1175,-0.485,-0.975,0.8425,0.3
12/09/2021,-0.7825,-0.06,-0.94,0.3225,-0.83,-1.225,0.995,-0.5775,0.985,-0.1875,-1.43,0.7225,-1.42,-1.41,-2.1475,-0.505,-0.965,0.88,0.305
12/08/2021,-0.8275,-0.1225,-0.88,0.2025,-0.8825,-1.18,0.955,-0.575,0.96,-0.2125,-1.45,0.665,-1.4,-1.45,-2.2525,-0.535,-0.9775,0.87,0.39
12/07/2021,-0.9025,-0.15,-0.81,0.255,-0.9075,-1.26,0.82,-0.6225,0.955,-0.2275,-1.48,0.6275,-1.31,-1.465,-2.3375,-0.55,-1.0175,0.915,0.455
12/06/2021,-1.0625,-0.1375,-0.835,0.2775,-1.02,-1.48,0.795,-0.65,1.0675,-0.29,-1.65,0.625,-1.38,-1.545,-2.6775,-0.585,-1.165,1.07,0.54
,,,,,,,,,,,,,,,,,,,
12/03/2021,-1.0925,-0.1375,-0.8375,0.2475,-1.055,-1.55,0.7575,-0.665,1.12,-0.2325,-1.68,0.625,-1.41,-1.5375,-2.7,-0.63,-1.1625,1.025,0.45
12/02/2021,-1.0525,-0.1375,-0.7925,0.2275,-0.975,-1.4375,0.76,-0.6925,1.1375,-0.19,-1.7,0.62,-1.41,-1.485,-2.4525,-0.595,-1.035,0.97,0.445
12/01/2021,-0.9625,-0.155,-0.805,0.2025,-0.9925,-1.335,0.79,-0.715,1.1075,-0.16,-1.64,0.585,-1.38,-1.47,-2.335,-0.4875,-0.98,0.95,0.425
11/30/2021,-1.175,-0.1075,-0.7975,0.2125,-1.2,-1.46,0.83,-0.6975,1.125,-0.21,-1.83,0.6,-1.47,-1.6225,-2.5775,-0.585,-1.075,0.915,0.435
11/29/2021,-1.5325,-0.1,-0.885,0.2475,-1.48,-1.4775,0.77,-0.495,1.0925,-0.16,-2.05,0.7,-1.47,-1.77,-2.685,-0.78,-1.1175,0.985,0.365
,,,,,,,,,,,,,,,,,,,
11/26/2021,-1.77,-0.085,-0.855,0.3075,-1.5875,-1.7275,0.6975,-0.47,1.22,-0.1925,-2.35,0.855,-1.73,-1.835,-2.7075,-0.7475,-1.04,0.985,0.3475
11/25/2021,-0.205,-0.3975,-0.82,0.2275,-0.72,-0.865,0.585,-0.395,0.8875,-0.0025,-0.97,0.2975,-0.92,-1.015,-1.215,-0.1525,-0.5,0.4975,0.11
11/24/2021,-0.205,-0.4175,-0.835,0.26,-0.7525,-0.8775,0.585,-0.4375,0.8725,-0.045,-0.94,0.28,-0.88,-1.08,-1.2625,-0.155,-0.47,0.475,0.105
11/23/2021,-0.2125,-0.4325,-0.855,0.2475,-0.74,-0.87,0.6075,-0.455,0.885,-0.05,-0.98,0.3275,-0.88,-1.095,-1.28,-0.155,-0.52,0.51,0.115
11/22/2021,-0.25,-0.4575,-0.86,0.25,-0.8025,-0.87,0.6775,-0.3775,0.86,-0.0425,-1,0.295,-0.78,-1.085,-1.2925,-0.1775,-0.4875,0.4775,0.105
,,,,,,,,,,,,,,,,,,,
11/19/2021,-0.41,-0.45,-0.8825,0.22,-0.8225,-0.845,0.685,-0.3875,0.78,-0.0925,-0.98,0.2025,-0.73,-1.1025,-1.31,-0.2375,-0.52,0.4725,0.11
11/18/2021,-0.12,-0.2575,-0.835,0.1975,-0.3875,-0.7375,0.655,-0.2875,0.7775,-0.0025,-0.83,0.33,-0.72,-0.995,-1.0325,-0.075,-0.4325,0.495,0.08
11/17/2021,-0.01,-0.535,-0.92,0.2075,-0.5075,-0.75,0.6775,-0.2475,0.745,-0.01,-0.8,0.24,-0.71,-1.015,-1.0225,-0.075,-0.3475,0.39,0.075
11/16/2021,0.0225,-0.625,-0.98,0.1125,-0.535,-0.725,0.7325,-0.2925,0.68,-0.015,-0.73,0.145,-0.67,-1.05,-1.0075,-0.0725,-0.355,0.31,0.075
11/15/2021,-0.055,-0.4525,-0.98,0.03,-0.5175,-0.715,0.775,-0.2825,0.63,-0.0375,-0.75,0.24,-0.79,-1.06,-1.01,-0.1125,-0.355,0.35,0.035
,,,,,,,,,,,,,,,,,,,
11/12/2021,-0.0575,-0.3875,-1.0425,0.135,-0.4725,-0.7425,0.745,-0.2775,0.6275,-0.035,-0.74,0.3075,-0.8,-1.085,-1.0075,-0.11,-0.405,0.42,0.03
11/11/2021,-0.115,-0.3775,-1.09,0.245,-0.4975,-0.735,0.7625,-0.2825,0.645,-0.04,-0.74,0.295,-0.79,-1.1,-1.0725,-0.13,-0.375,0.405,0.05
11/10/2021,-0.145,-0.2225,-0.995,0.2475,-0.45,-0.685,0.7825,-0.2775,0.445,-0.1075,-0.7,0.29,-0.78,-1.0675,-1.0525,-0.135,-0.4225,0.425,0.07
11/09/2021,-0.1575,-0.175,-0.805,0.2425,-0.4025,-0.6125,0.64,-0.275,0.445,-0.1125,-0.69,0.2775,-0.75,-1,-1.0525,-0.135,-0.4175,0.445,0.11
11/08/2021,-0.11,-0.24,-0.825,0.205,-0.42,-0.6375,0.61,-0.25,0.4625,-0.0725,-0.67,0.28,-0.76,-0.9775,-1.015,-0.1075,-0.4025,0.43,0.115
,,,,,,,,,,,,,,,,,,,
11/05/2021,-0.1075,-0.245,-0.795,0.22,-0.43,-0.715,0.5525,-0.26,0.4525,-0.115,-0.64,0.28,-0.76,-0.965,-1.04,-0.115,-0.3525,0.47,0.13
11/04/2021,-0.095,-0.24,-0.765,0.2175,-0.445,-0.75,0.5,-0.2625,0.455,-0.0825,-0.65,0.3025,-0.76,-0.93,-0.99,-0.11,-0.3575,0.475,0.18
11/03/2021,-0.045,-0.24,-0.78,0.235,-0.425,-0.7275,0.4975,-0.2725,0.485,-0.09,-0.65,0.2675,-0.74,-0.905,-1.0425,-0.1075,-0.39,0.44,0.21
11/02/2021,-0.0675,-0.24,-0.815,0.2275,-0.45,-0.715,0.5,-0.245,0.51,-0.06,-0.69,0.2875,-0.75,-0.935,-1.0425,-0.105,-0.44,0.42,0.2
11/01/2021,-0.035,-0.27,-0.805,0.2525,-0.435,-0.6925,0.485,-0.2225,0.5375,-0.1,-0.72,0.3125,-0.66,-0.935,-1.0725,-0.11,-0.4425,0.41,0.2
,,,,,,,,,,,,,,,,,,,
10/29/2021,-0.115,-0.245,-0.7525,0.23,-0.455,-0.71,0.48,-0.015,0.495,-0.125,-0.71,0.295,-0.66,-0.9425,-1.1725,-0.155,-0.4775,0.435,0.235
10/28/2021,-0.15,-0.18,-0.745,0.245,-0.4225,-0.76,0.48,0.0775,0.505,-0.1225,-0.71,0.325,-0.79,-0.94,-1.1425,-0.1325,-0.41,0.4725,0.215
10/27/2021,-0.12,-0.175,-0.7475,0.2275,-0.41,-0.785,0.4975,0.0925,0.485,-0.11,-0.69,0.3325,-0.83,-0.925,-1.055,-0.1175,-0.4375,0.475,0.225
10/26/2021,-0.0475,-0.1725,-0.73,0.21,-0.3825,-0.83,0.4625,0.0725,0.575,-0.115,-0.6,0.415,-0.87,-0.925,-1.125,-0.11,-0.4575,0.5025,0.235
10/25/2021,-0.08,-0.17,-0.71,0.235,-0.4275,-0.81,0.46,0.0825,0.605,-0.075,-0.84,0.375,-0.81,-0.94,-1.17,-0.125,-0.4875,0.505,0.265
,,,,,,,,,,,,,,,,,,,
10/22/2021,-0.125,-0.1475,-0.7,0.2125,-0.4375,-0.825,0.4575,0.08,0.595,-0.065,-0.83,0.385,-0.81,-0.925,-1.1575,-0.1975,-0.5125,0.51,0.235
10/21/2021,-0.1475,-0.1475,-0.6625,0.22,-0.4475,-0.78,0.4275,0.0825,0.655,-0.0475,-0.82,0.375,-0.82,-0.9325,-1.1025,-0.185,-0.4775,0.485,0.25
10/20/2021,0.0775,-0.1475,-0.675,0.1775,-0.2075,-0.71,0.45,0.0825,0.625,-0.04,-0.71,0.39,-0.88,-0.9,-0.9275,-0.0475,-0.4475,0.45,0.225
10/19/2021,0.0425,-0.12,-0.62,0.22,-0.21,-0.7025,0.4375,0.0875,0.6725,-0.01,-0.76,0.4075,-0.89,-0.94,-1.0625,-0.0625,-0.4325,0.455,0.205
10/18/2021,0.1175,-0.21,-0.735,0.315,-0.2225,-0.845,0.4475,0.08,0.72,-0.06,-0.79,0.45,-0.82,-0.95,-1.085,-0.04,-0.4575,0.465,0.24
,,,,,,,,,,,,,,,,,,,
10/15/2021,0.1525,-0.22,-0.715,0.3175,-0.2675,-0.865,0.4425,0.0775,0.71,-0.07,-0.8,0.4375,-0.82,-0.9825,-1.1325,-0.085,-0.5175,0.4725,0.29
10/14/2021,0.04,-0.245,-0.7125,0.335,-0.2875,-0.88,0.4125,0.045,0.635,-0.105,-0.71,0.4225,-0.82,-0.99,-1.17,-0.1,-0.555,0.495,0.31
10/13/2021,0.0225,-0.3875,-0.74,0.34,-0.365,-0.95,0.455,0.07,0.72,-0.095,-0.77,0.49,-0.99,-1.0025,-1.3075,-0.115,-0.56,0.515,0.31
10/12/2021,0.0825,-0.435,-0.76,0.39,-0.46,-0.9325,0.465,0.0625,0.84,-0.04,-0.69,0.54,-1.05,-1.01,-1.3,-0.14,-0.5675,0.465,0.305
10/11/2021,-0.0925,-0.37,-0.735,0.39,-0.5025,-0.975,0.4525,0.06,0.87,-0.01,-0.75,0.5175,-1.05,-1.0175,-1.3325,-0.1875,-0.5625,0.485,0.315
,,,,,,,,,,,,,,,,,,,
10/08/2021,-0.24,-0.37,-0.725,0.435,-0.55,-1,0.45,0.0625,0.84,-0.085,-0.93,0.5,-1.05,-1.04,-1.4325,-0.2425,-0.6,0.56,0.365
10/07/2021,-0.2625,-0.35,-0.76,0.395,-0.5525,-1.04,0.485,0.0475,0.91,-0.0725,-0.99,0.57,-1,-1.1125,-1.485,-0.265,-0.6425,0.58,0.39
10/06/2021,-0.2775,-0.385,-0.82,0.4225,-0.5675,-1.1325,0.5475,0.0425,0.995,-0.035,-1.1,0.65,-1.03,-1.1425,-1.5675,-0.275,-0.6175,0.6,0.395
10/05/2021,-0.2875,-0.305,-0.8075,0.3425,-0.5075,-1.115,0.545,0.17,0.905,-0.025,-1.04,0.6225,-1,-1.125,-1.5525,-0.27,-0.5625,0.58,0.395
10/04/2021,-0.2975,-0.32,-0.825,0.315,-0.5075,-1.11,0.5625,0.1675,0.9,-0.09,-1.06,0.62,-0.97,-1.1375,-1.62,-0.2425,-0.5875,0.6275,0.4
,,,,,,,,,,,,,,,,,,,
10/01/2021,-0.295,-0.35,-0.825,0.3475,-0.5275,-1.14,0.57,0.1775,0.9525,-0.045,-1.11,0.6475,-0.94,-1.1175,-1.5425,-0.2425,-0.6225,0.615,0.425
09/30/2021,-0.14,-0.38,-0.83,0.4875,-0.4275,-1.075,0.54,0.1725,1.0525,0.0075,-1,0.75,-1.22,-1.015,-1.4125,-0.185,-0.5575,0.54,0.395
09/29/2021,-0.12,-0.3875,-0.82,0.4775,-0.435,-1.1,0.535,0.1725,1.125,0.04,-1.06,0.7825,-1.25,-1.025,-1.3825,-0.1375,-0.5425,0.59,0.375
09/28/2021,-0.0925,-0.21,-0.625,0.42,-0.3675,-1.015,0.365,0.18,1.1575,0.15,-1.08,0.8575,-1.24,-0.9225,-1.3625,-0.1675,-0.485,0.59,0.385
09/27/2021,-0.1025,-0.165,-0.445,0.44,-0.3425,-1.02,0.26,0.18,1.025,0.05,-1.03,0.7125,-1.17,-0.82,-1.3475,-0.205,-0.5525,0.595,0.44
,,,,,,,,,,,,,,,,,,,
09/24/2021,-0.2375,-0.15,-0.4375,0.44,-0.4075,-1.03,0.2725,0.1575,1.1125,0.12,-1.16,0.7975,-1.14,-0.84,-1.4225,-0.285,-0.5925,0.6375,0.45
09/23/2021,-0.33,-0.15,-0.4575,0.42,-0.4225,-0.995,0.2575,0.1725,1.145,0.14,-1.23,0.81,-1.13,-0.89,-1.4575,-0.3,-0.5475,0.605,0.465
09/22/2021,-0.4425,-0.165,-0.47,0.5175,-0.5,-1.16,0.2725,0.175,1.1925,0.07,-1.42,0.875,-1.28,-0.9725,-1.6625,-0.375,-0.685,0.705,0.485
09/21/2021,-0.4725,-0.1475,-0.445,0.5375,-0.45,-1.2825,0.2725,0.2025,1.2425,0.09,-1.44,0.9175,-1.32,-0.9425,-1.675,-0.3475,-0.68,0.725,0.51
09/20/2021,-0.3525,-0.1675,-0.4675,0.485,-0.435,-1.345,0.2875,0.2,1.335,0.105,-1.42,0.9775,-1.46,-0.96,-1.6575,-0.305,-0.675,0.735,0.525
,,,,,,,,,,,,,,,,,,,
09/17/2021,-0.2475,-0.0975,-0.35,0.37,-0.32,-1.005,0.2175,0.2075,1.22,0.175,-1.22,0.92,-1.33,-0.82,-1.3625,-0.2575,-0.77,0.61,0.425
09/16/2021,-0.2925,-0.1,-0.32,0.3425,-0.3325,-1.0025,0.22,0.2025,1.3075,0.19,-1.3,0.95,-1.38,-0.83,-1.3625,-0.28,-0.785,0.66,0.445
09/15/2021,-0.285,-0.085,-0.31,0.3175,-0.3075,-0.9975,0.22,0.2025,1.375,0.21,-1.35,1.01,-1.54,-0.775,-1.3625,-0.265,-0.805,0.645,0.45
09/14/2021,-0.205,-0.085,-0.32,0.3425,-0.315,-0.98,0.21,0.22,1.41,0.225,-1.38,1.065,-1.78,-0.78,-1.315,-0.23,-0.78,0.645,0.445
09/13/2021,-0.1475,-0.0875,-0.34,0.3525,-0.285,-1.01,0.23,0.2175,1.435,0.22,-1.42,1.07,-1.81,-0.765,-1.27,-0.215,-0.7675,0.635,0.445
,,,,,,,,,,,,,,,,,,,
09/10/2021,-0.1325,-0.0825,-0.33,0.3375,-0.265,-0.99,0.2325,0.2075,1.34,0.195,-1.22,0.955,-1.48,-0.7125,-1.25,-0.1925,-0.7675,0.655,0.435
09/09/2021,-0.145,-0.0925,-0.36,0.405,-0.29,-1.0275,0.245,0.2125,1.4,0.175,-1.25,1.0025,-1.63,-0.7675,-1.285,-0.205,-0.77,0.6875,0.47
09/08/2021,-0.1275,-0.07,-0.3625,0.4175,-0.275,-1.085,0.255,0.2175,1.37,0.14,-1.18,0.9625,-1.63,-0.79,-1.2625,-0.22,-0.785,0.67,0.465
09/07/2021,-0.16,-0.055,-0.3375,0.4425,-0.28,-0.7975,0.2525,0.225,1.29,0.21,-1.18,0.8725,-1.41,-0.79,-1.1875,-0.245,-0.66,0.535,0.405
09/06/2021,-0.16,-0.055,-0.3325,0.39,-0.2775,-0.7575,0.2525,0.1975,1.095,0.14,-1,0.85,-1.44,-0.76,-1.1275,-0.265,-0.63,0.52,0.385
,,,,,,,,,,,,,,,,,,,
09/03/2021,-0.1575,-0.0525,-0.3175,0.4175,-0.285,-0.775,0.2525,0.2125,1.14,0.17,-1.1,0.8325,-1.4,-0.7975,-1.1625,-0.2675,-0.635,0.565,0.365
09/02/2021,-0.1625,-0.05,-0.3525,0.4525,-0.295,-0.7425,0.255,0.2225,1.15,0.1925,-1.11,0.85,-1.49,-0.8425,-1.205,-0.3075,-0.635,0.565,0.3525
09/01/2021,-0.185,-0.0425,-0.3675,0.44,-0.305,-0.805,0.2525,0.23,1.1825,0.1775,-1.11,0.865,-1.48,-0.78,-1.22,-0.3,-0.63,0.5725,0.37
08/31/2021,-0.2275,-0.05,-0.37,0.4575,-0.395,-0.8225,0.255,0.185,1.205,0.105,-1.17,0.855,-1.48,-0.795,-1.2575,-0.325,-0.68,0.57,0.39
08/30/2021,-0.225,-0.075,-0.38,0.4775,-0.405,-0.895,0.2525,0.2075,1.1725,0.0675,-1.1,0.8075,-1.35,-0.84,-1.2775,-0.3275,-0.7275,0.6,0.395
,,,,,,,,,,,,,,,,,,,
08/27/2021,-0.2225,-0.09,-0.3825,0.4775,-0.405,-0.9425,0.265,0.195,1.135,-0.0175,-1.13,0.8025,-1.36,-0.8475,-1.2625,-0.31,-0.73,0.615,0.405
08/26/2021,-0.2325,-0.0875,-0.37,0.48,-0.41,-0.9425,0.25,0.175,1.11,0.0175,-1.14,0.77,-1.13,-0.855,-1.27,-0.305,-0.76,0.635,0.435
08/25/2021,-0.265,-0.085,-0.4225,0.4825,-0.4625,-0.93,0.27,0.115,0.96,-0.06,-1.09,0.725,-1.13,-0.8375,-1.2875,-0.31,-0.76,0.625,0.435
08/24/2021,-0.285,-0.0875,-0.435,0.5125,-0.505,-1.02,0.3025,0.105,0.9125,-0.105,-1.11,0.7125,-1.12,-0.86,-1.41,-0.3425,-0.8425,0.64,0.45
08/23/2021,-0.3025,-0.1,-0.44,0.565,-0.515,-1.1675,0.3,0.095,0.91,-0.1675,-1.13,0.7525,-1.21,-0.8825,-1.4925,-0.3525,-0.8975,0.74,0.49
,,,,,,,,,,,,,,,,,,,
08/20/2021,-0.2925,-0.1475,-0.46,0.58,-0.535,-1.24,0.31,0.1075,0.925,-0.225,-1.07,0.715,-1.18,-0.895,-1.53,-0.3425,-0.96,0.82,0.495
08/19/2021,-0.3,-0.1575,-0.4525,0.56,-0.555,-1.15,0.3175,0.1075,0.995,-0.16,-1.15,0.71,-1.07,-0.9075,-1.4475,-0.345,-0.905,0.76,0.475
08/18/2021,-0.2975,-0.1375,-0.3575,0.5175,-0.4925,-0.92,0.285,0.0975,0.875,-0.1125,-1.05,0.665,-1.01,-0.825,-1.3325,-0.34,-0.77,0.655,0.405
08/17/2021,-0.325,-0.1375,-0.3675,0.4975,-0.505,-0.9175,0.2975,0.12,0.86,-0.135,-1.1,0.64,-0.95,-0.8525,-1.38,-0.3525,-0.7625,0.665,0.385
08/16/2021,-0.3625,-0.08,-0.3475,0.47,-0.475,-0.83,0.2575,0.115,0.78,-0.0675,-1.01,0.61,-0.88,-0.83,-1.2775,-0.3475,-0.7175,0.525,0.37
,,,,,,,,,,,,,,,,,,,
08/13/2021,-0.255,-0.08,-0.3525,0.4675,-0.43,-0.8125,0.26,0.1225,0.63,-0.145,-0.78,0.525,-0.79,-0.7625,-1.1075,-0.2975,-0.735,0.54,0.365
08/12/2021,-0.2025,-0.1025,-0.3425,0.475,-0.435,-0.7875,0.27,0.1225,0.63,-0.16,-0.75,0.52,-0.79,-0.775,-1.13,-0.28,-0.7425,0.5525,0.37
08/11/2021,-0.205,-0.1025,-0.3575,0.4525,-0.455,-0.8775,0.275,0.1325,0.795,-0.12,-0.89,0.555,-0.88,-0.8125,-1.1625,-0.31,-0.73,0.59,0.38
08/10/2021,-0.205,-0.1325,-0.3625,0.44,-0.505,-0.94,0.2875,0.11,0.84,-0.11,-0.88,0.595,-0.9,-0.815,-1.305,-0.3175,-0.7375,0.635,0.43
08/09/2021,-0.2875,-0.1075,-0.365,0.43,-0.5075,-0.9675,0.2875,0.1025,0.84,-0.1125,-1.04,0.6225,-0.94,-0.865,-1.385,-0.3425,-0.8075,0.685,0.415
,,,,,,,,,,,,,,,,,,,
08/06/2021,-0.3275,-0.095,-0.365,0.405,-0.535,-0.9675,0.2875,0.0825,0.805,-0.165,-1.02,0.6325,-0.94,-0.8825,-1.41,-0.34,-0.8375,0.71,0.425
08/05/2021,-0.36,-0.0375,-0.365,0.4,-0.52,-0.9775,0.2825,0.055,0.84,-0.1575,-1.05,0.6175,-0.94,-0.91,-1.435,-0.35,-0.8725,0.73,0.43
08/04/2021,-0.48,-0.0375,-0.375,0.4075,-0.555,-0.9925,0.295,0.035,0.85,-0.135,-1.11,0.6475,-0.95,-0.95,-1.53,-0.39,-0.8925,0.745,0.425
08/03/2021,-0.465,-0.0075,-0.395,0.445,-0.5825,-1.075,0.2925,0.0325,0.845,-0.205,-1.13,0.66,-0.97,-0.96,-1.615,-0.405,-0.9575,0.735,0.455
08/02/2021,-0.4475,-0.0075,-0.395,0.455,-0.555,-1.075,0.285,0.0225,0.82,-0.23,-1.1,0.68,-0.98,-0.955,-1.6125,-0.385,-0.9525,0.8,0.46
,,,,,,,,,,,,,,,,,,,
07/30/2021,-0.4425,0.0275,-0.3625,0.4475,-0.535,-1.13,0.2725,0.0475,0.78,-0.265,-0.98,0.6375,-0.93,-0.9425,-1.62,-0.3775,-0.9875,0.78,0.495
07/29/2021,-0.4475,0.0375,-0.3925,0.4575,-0.53,-1.1375,0.275,0.0425,0.695,-0.27,-0.99,0.65,-0.9,-0.94,-1.655,-0.3725,-1.02,0.8125,0.505
07/28/2021,-0.475,-0.0275,-0.3875,0.6225,-0.545,-1.2025,0.3125,0.0375,0.795,-0.28,-1.12,0.665,-0.94,-0.95,-1.665,-0.3575,-1.015,0.83,0.535
07/27/2021,-0.5125,-0.0225,-0.4175,0.5975,-0.58,-1.1675,0.3075,0.0325,0.89,-0.25,-1.15,0.705,-0.98,-0.9925,-1.645,-0.385,-0.9425,0.81,0.485
07/26/2021,-0.36,-0.0525,-0.4375,0.26,-0.505,-1.015,0.3125,0.0375,0.83,-0.19,-0.98,0.6875,-0.96,-0.9575,-1.48,-0.3575,-0.9225,0.73,0.455
,,,,,,,,,,,,,,,,,,,
07/23/2021,-0.39,-0.0725,-0.46,0.25,-0.545,-1.0175,0.315,0.03,0.795,-0.1925,-1.04,0.64,-0.96,-0.965,-1.49,-0.38,-0.9075,0.705,0.455
07/22/2021,-0.455,-0.1025,-0.46,0.3075,-0.6375,-1.0975,0.3025,0.035,0.84,-0.215,-1.13,0.645,-0.96,-0.9975,-1.6,-0.4025,-0.9175,0.725,0.47
